Feature_ID,CAS,Mean_RT
1000406-39-0_group1,1000406-39-0,6.24205
1000406-39-0_group2,1000406-39-0,7.6749
1000406-39-0_group3,1000406-39-0,11.846499999999999
1000406-39-0_group4,1000406-39-0,12.315
1000406-39-0_group5,1000406-39-0,12.6536
1000406-39-0_group6,1000406-39-0,13.591899999999999
1000406-39-1_group1,1000406-39-1,4.7514
1000406-39-1_group2,1000406-39-1,5.3198
1000406-39-1_group3,1000406-39-1,7.7885
1000406-39-1_group4,1000406-39-1,11.2979
1000406-39-2_group1,1000406-39-2,4.7620000000000005
1000406-39-2_group2,1000406-39-2,13.0384
1000406-39-3_group1,1000406-39-3,5.3362
1000406-39-3_group2,1000406-39-3,9.704966666666666
1000406-39-3_group3,1000406-39-3,9.9291
1000406-39-3_group4,1000406-39-3,10.4971
1000406-39-3_group5,1000406-39-3,12.6943
1000406-39-4_group1,1000406-39-4,6.5111
1000406-39-4_group2,1000406-39-4,7.7789
1000406-39-4_group3,1000406-39-4,13.0292
1000406-39-5_group1,1000406-39-5,6.7623
1000406-39-9_group1,1000406-39-9,8.5217
1000406-39-9_group2,1000406-39-9,12.8858
1000406-40-0_group1,1000406-40-0,12.7855
1000406-40-0_group2,1000406-40-0,13.1841
1000406-40-0_group3,1000406-40-0,16.4084
1000406-40-1_group1,1000406-40-1,17.0587
1000406-40-2_group1,1000406-40-2,9.9035
1000406-40-3_group1,1000406-40-3,10.1585
1000406-40-4_group1,1000406-40-4,11.305
1000406-40-9_group1,1000406-40-9,13.511
1000406-41-1_group1,1000406-41-1,13.2134
1000406-41-3_group1,1000406-41-3,25.8206
1000406-41-4_group1,1000406-41-4,26.0278
1000406-41-5_group1,1000406-41-5,7.4435
1000406-41-6_group1,1000406-41-6,11.8862
1000406-41-7_group1,1000406-41-7,6.4738
1000406-41-7_group2,1000406-41-7,15.472
1000406-41-7_group3,1000406-41-7,15.7767
1000406-41-8_group1,1000406-41-8,15.3865
1000406-41-8_group2,1000406-41-8,15.6038
1000406-41-9_group1,1000406-41-9,8.7431
1000406-42-2_group1,1000406-42-2,15.5021
1000406-42-4_group1,1000406-42-4,11.948
1000406-42-4_group2,1000406-42-4,12.6576
1000406-42-4_group3,1000406-42-4,15.0835
1000406-42-4_group4,1000406-42-4,15.40985
1000406-42-4_group5,1000406-42-4,15.8062
1000406-42-5_group1,1000406-42-5,11.2421
1000406-42-6_group1,1000406-42-6,15.24035
1000406-42-7_group1,1000406-42-7,7.7081
1000406-80-9_group1,1000406-80-9,4.018
1000406-80-9_group2,1000406-80-9,8.7475
1000406-80-9_group3,1000406-80-9,10.2742
1000406-80-9_group4,1000406-80-9,12.6934
1000406-87-4_group1,1000406-87-4,15.4001
1000406-93-3_group1,1000406-93-3,14.1443
1000406-94-0_group1,1000406-94-0,10.1671
1000406-94-2_group1,1000406-94-2,10.158483333333333
1000406-94-6_group1,1000406-94-6,21.063
1000407-01-3_group1,1000407-01-3,16.78185
1000407-01-4_group1,1000407-01-4,7.7415
1000407-01-4_group2,1000407-01-4,16.7534
1000407-14-6_group1,1000407-14-6,21.3084
1000407-15-3_group1,1000407-15-3,40.6887
1000407-15-3_group2,1000407-15-3,42.686
1000407-15-3_group3,1000407-15-3,43.7917
1000407-37-2_group1,1000407-37-2,10.0078
1000407-37-6_group1,1000407-37-6,13.04335
1000407-44-7_group1,1000407-44-7,20.2076
1000407-70-2_group1,1000407-70-2,28.6358
1000408-13-2_group1,1000408-13-2,10.2435
1000408-13-8_group1,1000408-13-8,10.1397
1000408-13-9_group1,1000408-13-9,7.386816666666667
1000408-13-9_group2,1000408-13-9,8.4139
1000408-13-9_group3,1000408-13-9,9.595749999999999
1000408-13-9_group4,1000408-13-9,11.3734
1000408-13-9_group5,1000408-13-9,15.070666666666668
1000408-13-9_group6,1000408-13-9,15.4834
1000408-18-1_group1,1000408-18-1,7.0831
1000408-18-1_group2,1000408-18-1,7.3606
1000408-18-1_group3,1000408-18-1,13.9794
1000408-33-9_group1,1000408-33-9,10.7279
1000408-33-9_group2,1000408-33-9,11.636
1000408-48-4_group1,1000408-48-4,19.6488
1000409-37-3_group1,1000409-37-3,23.5317
1000409-37-3_group2,1000409-37-3,24.194
1000409-37-3_group3,1000409-37-3,24.7547
1000409-65-5_group1,1000409-65-5,18.1039
1000409-67-4_group1,1000409-67-4,11.7018
1000409-67-4_group2,1000409-67-4,23.616333333333333
1000409-83-6_group1,1000409-83-6,15.3266
1000409-86-4_group1,1000409-86-4,14.1583
1000409-86-4_group2,1000409-86-4,16.1157
1000409-97-6_group1,1000409-97-6,16.9352
1000409-97-7_group1,1000409-97-7,17.8306
1000410-02-6_group1,1000410-02-6,14.6786
1000410-05-1_group1,1000410-05-1,32.0298
1000410-05-8_group1,1000410-05-8,14.631
1000410-10-1_group1,1000410-10-1,13.3522
1000410-10-1_group2,1000410-10-1,14.3607
1000410-36-9_group1,1000410-36-9,35.51205
1000410-36-9_group2,1000410-36-9,38.4603
1000410-36-9_group3,1000410-36-9,43.6102
1000410-46-9_group1,1000410-46-9,24.5767
1000410-61-1_group1,1000410-61-1,16.1924
1000410-86-3_group1,1000410-86-3,13.4739
1000410-86-3_group2,1000410-86-3,13.7957
1000410-94-8_group1,1000410-94-8,17.914050000000003
1000411-07-2_group1,1000411-07-2,16.1171
1000411-07-5_group1,1000411-07-5,21.8927
1000411-07-5_group2,1000411-07-5,22.575899999999997
1000411-07-5_group3,1000411-07-5,25.8029
1000411-14-2_group1,1000411-14-2,15.2257
1000411-29-9_group1,1000411-29-9,17.9744
1000411-32-2_group1,1000411-32-2,15.7698
1000411-36-2_group1,1000411-36-2,7.09314
1000411-36-2_group2,1000411-36-2,8.1929
1000411-40-9_group1,1000411-40-9,0.16992727272727273
1000411-43-1_group1,1000411-43-1,16.2732
1000411-43-4_group1,1000411-43-4,9.1027
1000411-44-8_group1,1000411-44-8,11.2984
1000411-45-0_group1,1000411-45-0,15.4224
1000411-45-2_group1,1000411-45-2,32.755
1000411-46-2_group1,1000411-46-2,5.4792
1000411-49-0_group1,1000411-49-0,18.69295
1000411-56-5_group1,1000411-56-5,9.7361
1000411-59-8_group1,1000411-59-8,14.4145
1000412-77-9_group1,1000412-77-9,6.5622
1000412-87-8_group1,1000412-87-8,7.9222
1000413-84-1_group1,1000413-84-1,11.6967
1000414-18-0_group1,1000414-18-0,12.9505
1000414-18-1_group1,1000414-18-1,11.9144
1000414-18-1_group2,1000414-18-1,17.5253
1000414-24-5_group1,1000414-24-5,15.4014
1000415-30-7_group1,1000415-30-7,10.1456
1000415-51-6_group1,1000415-51-6,22.9219
1000415-73-8_group1,1000415-73-8,18.3585
1000415-74-3_group1,1000415-74-3,14.7556
1000416-18-1_group1,1000416-18-1,30.6503
1000416-18-7_group1,1000416-18-7,17.1851
1000416-57-2_group1,1000416-57-2,15.1147
1000417-00-6_group1,1000417-00-6,6.170139393939394
1000417-00-6_group2,1000417-00-6,9.0952
1000417-31-1_group1,1000417-31-1,10.61532
1000417-31-1_group2,1000417-31-1,12.1695
1000417-31-1_group3,1000417-31-1,22.1204
1000417-34-2_group1,1000417-34-2,10.0654
1000417-34-8_group1,1000417-34-8,18.3489
1000417-34-8_group2,1000417-34-8,21.8738
1000417-34-9_group1,1000417-34-9,22.7142
1000417-40-0_group1,1000417-40-0,11.6772
1000418-96-8_group1,1000418-96-8,10.5969
1000419-66-4_group1,1000419-66-4,12.3977
1000419-66-5_group1,1000419-66-5,13.6532
1000419-70-1_group1,1000419-70-1,14.6235
1000419-78-6_group1,1000419-78-6,12.9645
1000419-85-0_group1,1000419-85-0,17.9591
1000419-88-0_group1,1000419-88-0,11.0756
1000419-91-4_group1,1000419-91-4,15.5215
1000420-00-5_group1,1000420-00-5,16.1631
1000420-00-8_group1,1000420-00-8,21.6281
1000420-21-8_group1,1000420-21-8,14.4194
1000420-25-1_group1,1000420-25-1,6.3288
1000420-35-1_group1,1000420-35-1,4.8618
1000420-49-4_group1,1000420-49-4,6.8689
1000420-70-2_group1,1000420-70-2,13.6567
1000420-85-7_group1,1000420-85-7,6.236633333333334
1000421-00-9_group1,1000421-00-9,22.1247
1000421-00-9_group2,1000421-00-9,22.3633
1000421-00-9_group3,1000421-00-9,24.6138
1000421-20-3_group1,1000421-20-3,3.146
1000421-20-3_group2,1000421-20-3,40.1361
1000421-20-6_group1,1000421-20-6,18.8281
1000421-20-6_group2,1000421-20-6,20.0849
1000421-21-8_group1,1000421-21-8,3.1181
1000421-30-2_group1,1000421-30-2,8.1975
1000421-30-5_group1,1000421-30-5,0.1571
1000421-31-4_group1,1000421-31-4,27.4891
1000421-45-2_group1,1000421-45-2,15.7733
1000421-46-2_group1,1000421-46-2,28.7609
1000422-70-3_group1,1000422-70-3,15.12
1000422-71-5_group1,1000422-71-5,4.6445
1000422-71-5_group2,1000422-71-5,5.3254
1000422-97-9_group1,1000422-97-9,40.7171
1000423-09-9_group1,1000423-09-9,10.285250000000001
1000423-11-7_group1,1000423-11-7,42.618
1000423-12-9_group1,1000423-12-9,24.9901
1000423-20-8_group1,1000423-20-8,16.1512
1000423-46-9_group1,1000423-46-9,10.3984
1000423-46-9_group2,1000423-46-9,14.9
1000423-48-4_group1,1000423-48-4,36.51155
1000423-48-9_group1,1000423-48-9,22.5882
1000423-49-0_group1,1000423-49-0,14.6359
1000423-49-0_group2,1000423-49-0,16.9948
1000423-49-7_group1,1000423-49-7,32.9453
1000423-70-1_group1,1000423-70-1,23.7051
1000423-77-7_group1,1000423-77-7,37.3352
1000424-28-3_group1,1000424-28-3,34.5588
1000424-31-6_group1,1000424-31-6,12.2578
1000424-37-6_group1,1000424-37-6,25.614
1000424-60-1_group1,1000424-60-1,13.9894
1000424-65-9_group1,1000424-65-9,13.7824
1000424-65-9_group2,1000424-65-9,15.007
1000424-65-9_group3,1000424-65-9,24.073999999999998
1000424-66-1_group1,1000424-66-1,14.8657
1000425-30-4_group1,1000425-30-4,21.1867
1000426-50-8_group1,1000426-50-8,16.9605
1000426-51-1_group1,1000426-51-1,0.8516
1000426-51-1_group2,1000426-51-1,4.00725
1000426-96-0_group1,1000426-96-0,15.65325
1000427-06-8_group1,1000427-06-8,12.8013
1000427-08-7_group1,1000427-08-7,14.9661
1000427-09-2_group1,1000427-09-2,19.7339
1000427-09-2_group2,1000427-09-2,20.1378
1000427-20-8_group1,1000427-20-8,12.8097
1000427-20-8_group2,1000427-20-8,13.0594
1000427-20-9_group1,1000427-20-9,36.6708
1000427-29-1_group1,1000427-29-1,14.4009
1000427-67-6_group1,1000427-67-6,25.2898
1000427-67-7_group1,1000427-67-7,23.3888
1000427-67-7_group2,1000427-67-7,24.7183
1000427-67-7_group3,1000427-67-7,25.4691
1000427-67-7_group4,1000427-67-7,25.8038
1000427-73-1_group1,1000427-73-1,21.935
1000427-87-0_group1,1000427-87-0,18.3205
1000427-87-8_group1,1000427-87-8,25.07705
1000427-87-8_group2,1000427-87-8,32.0673
1000428-18-0_group1,1000428-18-0,17.10643333333333
1000428-64-9_group1,1000428-64-9,15.5385
1000428-64-9_group2,1000428-64-9,20.1552
1000428-71-2_group1,1000428-71-2,22.6706
1000428-71-2_group2,1000428-71-2,24.2321
1000428-75-4_group1,1000428-75-4,5.3997
1000428-75-4_group2,1000428-75-4,11.1546
1000429-51-9_group1,1000429-51-9,28.621
1000429-54-9_group1,1000429-54-9,13.0054
1000429-60-8_group1,1000429-60-8,6.378
1000429-61-2_group1,1000429-61-2,20.1633
1000429-61-4_group1,1000429-61-4,14.3184
1000429-61-6_group1,1000429-61-6,25.477
1000429-62-5_group1,1000429-62-5,3.1269
1000429-82-6_group1,1000429-82-6,8.507933333333334
1000429-82-6_group2,1000429-82-6,10.644436363636364
1000429-82-6_group3,1000429-82-6,14.6684
1000430-37-3_group1,1000430-37-3,16.9489
1000430-46-7_group1,1000430-46-7,19.0717
1000430-63-5_group1,1000430-63-5,22.916
1000431-02-3_group1,1000431-02-3,7.0687
1000431-23-8_group1,1000431-23-8,4.0794
1000431-23-8_group2,1000431-23-8,4.9853
1000431-23-8_group3,1000431-23-8,6.487
1000431-52-6_group1,1000431-52-6,20.7671
1000431-53-4_group1,1000431-53-4,13.1531
1000431-53-4_group2,1000431-53-4,20.6871
1000431-60-5_group1,1000431-60-5,15.2362
1000431-67-8_group1,1000431-67-8,15.8045
1000431-96-1_group1,1000431-96-1,20.18825
1000432-11-7_group1,1000432-11-7,8.5434
1000432-15-2_group1,1000432-15-2,33.8298
1000432-19-5_group1,1000432-19-5,5.5395
1000432-25-9_group1,1000432-25-9,6.1183
1000432-25-9_group2,1000432-25-9,20.0227
1000432-25-9_group3,1000432-25-9,21.4929
1000432-25-9_group4,1000432-25-9,23.5707
1000432-31-7_group1,1000432-31-7,3.2682
1000432-31-7_group2,1000432-31-7,3.623466666666667
1000432-31-7_group3,1000432-31-7,4.9064000000000005
1000432-31-7_group4,1000432-31-7,10.3889
1000432-31-7_group5,1000432-31-7,17.3151
1000432-34-3_group1,1000432-34-3,32.161
1000432-37-7_group1,1000432-37-7,23.5187
1000432-43-7_group1,1000432-43-7,12.1971
1000432-45-6_group1,1000432-45-6,21.2373
1000432-46-2_group1,1000432-46-2,12.5563
1000432-49-4_group1,1000432-49-4,39.8102
1000432-63-5_group1,1000432-63-5,15.2535
1000432-70-7_group1,1000432-70-7,11.7132
1000432-98-9_group1,1000432-98-9,38.092
1000433-00-4_group1,1000433-00-4,12.0162
1000433-25-9_group1,1000433-25-9,14.0199
1000433-26-1_group1,1000433-26-1,5.0241
1000433-30-1_group1,1000433-30-1,10.2246
1000433-30-1_group2,1000433-30-1,10.4357
1000433-37-9_group1,1000433-37-9,13.288133333333334
1000433-37-9_group2,1000433-37-9,13.972
1000433-38-0_group1,1000433-38-0,15.8066
1000433-53-4_group1,1000433-53-4,20.2591
1000433-53-5_group1,1000433-53-5,11.1048
1000433-69-0_group1,1000433-69-0,13.7525
1000433-74-4_group1,1000433-74-4,34.1092
1000433-81-2_group1,1000433-81-2,18.9736
1000433-82-5_group1,1000433-82-5,16.3979
1000433-82-5_group2,1000433-82-5,17.0297
1000433-82-5_group3,1000433-82-5,18.71085
1000433-82-5_group4,1000433-82-5,19.5628
1000433-82-5_group5,1000433-82-5,20.5898
1000433-92-4_group1,1000433-92-4,5.2058
1000433-93-6_group1,1000433-93-6,16.2648
1000434-18-9_group1,1000434-18-9,7.9409
1000434-18-9_group2,1000434-18-9,39.6312
1000434-20-1_group1,1000434-20-1,21.7364
1000434-28-0_group1,1000434-28-0,12.859
1000434-32-3_group1,1000434-32-3,7.8176
1000434-32-3_group2,1000434-32-3,8.1754
1000434-34-1_group1,1000434-34-1,0.1743
1000434-34-1_group2,1000434-34-1,3.20925
1000434-34-1_group3,1000434-34-1,3.7228
1000435-33-6_group1,1000435-33-6,32.0515
1000435-35-9_group1,1000435-35-9,19.4762
1000435-38-9_group1,1000435-38-9,12.8221
1000435-40-2_group1,1000435-40-2,47.6851
1000435-44-9_group1,1000435-44-9,23.67205
1000435-44-9_group10,1000435-44-9,36.5528
1000435-44-9_group11,1000435-44-9,38.344899999999996
1000435-44-9_group12,1000435-44-9,38.8026
1000435-44-9_group13,1000435-44-9,39.6342
1000435-44-9_group2,1000435-44-9,24.7449
1000435-44-9_group3,1000435-44-9,29.511000000000003
1000435-44-9_group4,1000435-44-9,33.65
1000435-44-9_group5,1000435-44-9,34.28
1000435-44-9_group6,1000435-44-9,34.484049999999996
1000435-44-9_group7,1000435-44-9,34.8242
1000435-44-9_group8,1000435-44-9,35.66185
1000435-44-9_group9,1000435-44-9,36.2247
1000435-68-0_group1,1000435-68-0,20.3492
1000435-68-0_group2,1000435-68-0,20.66115
1000435-68-0_group3,1000435-68-0,22.4026
1000435-68-0_group4,1000435-68-0,24.5209
1000435-70-3_group1,1000435-70-3,44.3717
1000435-90-0_group1,1000435-90-0,35.862750000000005
1000435-90-0_group2,1000435-90-0,36.2297
1000435-90-1_group1,1000435-90-1,11.7218
1000435-90-1_group2,1000435-90-1,12.1652
1000435-90-1_group3,1000435-90-1,12.4347
1000435-90-1_group4,1000435-90-1,12.748
1000435-94-2_group1,1000435-94-2,10.179
1000435-94-2_group2,1000435-94-2,11.1536
1000436-04-4_group1,1000436-04-4,0.17256363636363636
1000436-08-4_group1,1000436-08-4,38.812
1000436-10-6_group1,1000436-10-6,49.2494
1000436-41-6_group1,1000436-41-6,6.4229
1000436-44-6_group1,1000436-44-6,17.2144
1000436-44-6_group2,1000436-44-6,28.3682
1000436-56-2_group1,1000436-56-2,20.7833
1000436-86-5_group1,1000436-86-5,7.1182
1000436-95-4_group1,1000436-95-4,13.1538
1000436-97-3_group1,1000436-97-3,20.3849
1000437-34-8_group1,1000437-34-8,28.2388
1000437-39-6_group1,1000437-39-6,25.221
1000437-40-4_group1,1000437-40-4,11.3485
1000437-41-5_group1,1000437-41-5,3.2179
1000437-52-0_group1,1000437-52-0,12.805
1000437-52-0_group2,1000437-52-0,28.578633333333332
1000437-57-8_group1,1000437-57-8,11.7439
1000437-58-5_group1,1000437-58-5,8.4691
1000438-98-4_group1,1000438-98-4,6.8555
1000439-04-7_group1,1000439-04-7,16.1723
1000439-05-1_group1,1000439-05-1,13.2247
1000439-05-1_group2,1000439-05-1,16.0588
1000439-07-5_group1,1000439-07-5,18.5325
1000439-71-3_group1,1000439-71-3,20.3312
1000440-53-7_group1,1000440-53-7,8.9997
1000440-53-7_group2,1000440-53-7,11.22655
1000440-53-7_group3,1000440-53-7,20.189611111111113
1000441-73-7_group1,1000441-73-7,11.3866
1000441-73-7_group2,1000441-73-7,14.0858
1000442-51-1_group1,1000442-51-1,3.8428
1000442-63-8_group1,1000442-63-8,38.886849999999995
1000443-06-1_group1,1000443-06-1,9.5479
1000443-30-7_group1,1000443-30-7,11.2856
1000443-88-2_group1,1000443-88-2,0.40225
1000444-03-3_group1,1000444-03-3,39.6408
1000444-12-8_group1,1000444-12-8,20.071
1000444-17-6_group1,1000444-17-6,13.6066
1000444-17-6_group2,1000444-17-6,20.05845
1000444-25-4_group1,1000444-25-4,6.8179
1000444-30-1_group1,1000444-30-1,18.7271
1000444-31-6_group1,1000444-31-6,18.1453
1000444-42-8_group1,1000444-42-8,22.0586
1000444-69-7_group1,1000444-69-7,20.80825
1000444-85-0_group1,1000444-85-0,16.9572
1000444-90-2_group1,1000444-90-2,42.7177
1000445-12-1_group1,1000445-12-1,8.0819
1000445-98-0_group1,1000445-98-0,22.8189
1000445-99-3_group1,1000445-99-3,21.152
1000446-61-4_group1,1000446-61-4,39.9077
1000446-73-6_group1,1000446-73-6,38.1681
1000447-00-4_group1,1000447-00-4,20.14405
1000447-11-0_group1,1000447-11-0,12.0862
1000447-11-0_group2,1000447-11-0,13.992028571428571
1000447-11-0_group3,1000447-11-0,17.7035
1000447-27-2_group1,1000447-27-2,6.3523
1000447-27-2_group2,1000447-27-2,12.09
1000447-30-4_group1,1000447-30-4,15.3122
1000447-32-3_group1,1000447-32-3,8.239
1000447-33-6_group1,1000447-33-6,15.8087
1000447-36-2_group1,1000447-36-2,9.8433
1000447-36-4_group1,1000447-36-4,5.3462
1000447-58-5_group1,1000447-58-5,40.5553
1000447-58-6_group1,1000447-58-6,38.3846
1000448-37-4_group1,1000448-37-4,18.066466666666667
1000448-47-2_group1,1000448-47-2,31.8697
1000451-79-1_group1,1000451-79-1,16.989675
1000451-79-6_group1,1000451-79-6,16.2576
1000451-84-2_group1,1000451-84-2,45.8862
1000452-04-1_group1,1000452-04-1,27.5013
1000452-21-1_group1,1000452-21-1,9.126223529411766
1000452-21-1_group2,1000452-21-1,9.5434
1000452-21-1_group3,1000452-21-1,11.32125
1000452-38-0_group1,1000452-38-0,19.2314
1000452-73-6_group1,1000452-73-6,6.53155
1000453-11-2_group1,1000453-11-2,36.3567
1000453-11-2_group2,1000453-11-2,43.2607
1000453-11-5_group1,1000453-11-5,21.8675
1000453-13-8_group1,1000453-13-8,16.0761
1000453-13-8_group2,1000453-13-8,44.0112
1000453-13-9_group1,1000453-13-9,16.0302
1000453-43-7_group1,1000453-43-7,20.7448
1000453-43-7_group2,1000453-43-7,28.1037
1000453-49-6_group1,1000453-49-6,19.463
1000453-78-8_group1,1000453-78-8,18.1364
1000454-06-1_group1,1000454-06-1,18.6896
1000454-49-2_group1,1000454-49-2,8.8656
1000454-53-3_group1,1000454-53-3,9.028
1000455-05-5_group1,1000455-05-5,14.3501
1000455-05-5_group2,1000455-05-5,14.7524
1000455-11-1_group1,1000455-11-1,13.9031
1000455-11-2_group1,1000455-11-2,32.1937
1000455-11-7_group1,1000455-11-7,9.0565
1000455-15-9_group1,1000455-15-9,39.8213
1000455-22-3_group1,1000455-22-3,14.6818
1000455-87-4_group1,1000455-87-4,18.6499
1000456-25-4_group1,1000456-25-4,12.8214
1000456-25-8_group1,1000456-25-8,13.083458333333333
1000456-25-8_group2,1000456-25-8,13.8286
1000456-25-9_group1,1000456-25-9,14.4363
1000456-72-0_group1,1000456-72-0,3.46855
1000456-74-3_group1,1000456-74-3,5.1982
1000458-49-9_group1,1000458-49-9,5.9241
1000458-50-5_group1,1000458-50-5,33.8956
1000458-50-6_group1,1000458-50-6,10.77546
1000458-50-6_group2,1000458-50-6,12.15355
1000458-50-6_group3,1000458-50-6,13.21384
1000458-51-5_group1,1000458-51-5,10.776399999999999
1000458-51-5_group2,1000458-51-5,13.2948
1000458-59-7_group1,1000458-59-7,14.4272
1000459-06-0_group1,1000459-06-0,43.9096
1000459-24-5_group1,1000459-24-5,20.7451
1000459-33-5_group1,1000459-33-5,16.4834
1000459-40-5_group1,1000459-40-5,19.3151
1000459-46-2_group1,1000459-46-2,20.2138
1000459-51-7_group1,1000459-51-7,42.5732
1000459-60-9_group1,1000459-60-9,15.6658
1000459-68-4_group1,1000459-68-4,7.1608
1000459-72-9_group1,1000459-72-9,13.407
1000459-78-2_group1,1000459-78-2,20.79935
1000460-43-2_group1,1000460-43-2,16.2797
1000460-43-2_group2,1000460-43-2,17.3908
1000460-43-2_group3,1000460-43-2,17.5939
1000460-43-2_group4,1000460-43-2,17.94
1000460-43-2_group5,1000460-43-2,18.38745
1000460-43-2_group6,1000460-43-2,19.0873
1000460-43-2_group7,1000460-43-2,20.4
1000460-43-2_group8,1000460-43-2,20.7219
1000460-79-1_group1,1000460-79-1,49.6613
1000460-79-9_group1,1000460-79-9,14.1345
1000460-90-5_group1,1000460-90-5,36.0108
1000461-00-7_group1,1000461-00-7,14.543
1000461-02-1_group1,1000461-02-1,0.14975
1000461-67-5_group1,1000461-67-5,21.0862
1000461-83-2_group1,1000461-83-2,14.4891
1000461-98-3_group1,1000461-98-3,39.1943
1000462-56-0_group1,1000462-56-0,49.2312
